depmap_id,cell_line_display_name,lineage_1,lineage_2,lineage_3,lineage_4,camptothecin (GDSC2:1003),vinblastine (GDSC2:1004),cisplatin (GDSC2:1005),cytarabine (GDSC2:1006),docetaxel (GDSC2:1007),gefitinib (GDSC2:1010),navitoclax (GDSC2:1011),vorinostat (GDSC2:1012),nilotinib (GDSC2:1013),olaparib (GDSC2:1017),axitinib (GDSC2:1021),AZD7762 (GDSC2:1022),afatinib (GDSC2:1032),PLX-4720 (GDSC2:1036),NU-7441 (GDSC2:1038),doramapimod (GDSC2:1042),Wee1 Inhibitor (GDSC2:1046),nutlin-3 (GDSC2:1047),mirin (GDSC2:1048),PD-173074 (GDSC2:1049),ZM-447439 (GDSC2:1050),alisertib (GDSC2:1051),Ro-3306 (GDSC2:1052),MK-2206 (GDSC2:1053),palbociclib (GDSC2:1054),NVP-BEZ235 (GDSC2:1057),GDC-0941 (GDSC2:1058),AZD8055 (GDSC2:1059),PD-0325901 (GDSC2:1060),obatoclax (GDSC2:1068),5-fluorouracil (GDSC2:1073),dasatinib (GDSC2:1079),paclitaxel (GDSC2:1080),crizotinib (GDSC2:1083),sirolimus (GDSC2:1084),sorafenib (GDSC2:1085),BI-2536 (GDSC2:1086),irinotecan (GDSC2:1088),oxaliplatin (GDSC2:1089),BMS-536924 (GDSC2:1091),PF-4708671 (GDSC2:1129),APR-246 (GDSC2:1131),erlotinib (GDSC2:1168),niraparib (GDSC2:1177),MK-1775 (GDSC2:1179),dinaciclib (GDSC2:1180),gemcitabine (GDSC2:1190),bortezomib (GDSC2:1191),GSK269962 (GDSC2:1192),SB-505124 (GDSC2:1194),tamoxifen (GDSC2:1199),YK-4-279 (GDSC2:1239),FK-866 (GDSC2:1248),BMS-345541 (GDSC2:1249),AZ960 (GDSC2:1250),talazoparib (GDSC2:1259),trametinib (GDSC2:1372),dabrafenib (GDSC2:1373),temozolomide (GDSC2:1375),ruxolitinib (GDSC2:1507),linsitinib (GDSC2:1510),epirubicin (GDSC2:1511),pevonedistat (GDSC2:1529),AZD8931 (GDSC2:1549),uprosertib (GDSC2:1553),LCL-161 (GDSC2:1557),lapatinib (GDSC2:1558),NVP-AUY922 (GDSC2:1559),alpelisib (GDSC2:1560),taselisib (GDSC2:1561),SCH772984 (GDSC2:1564),leflunomide (GDSC2:1578),entinostat (GDSC2:1593),OSI-027 (GDSC2:1594),LGK-974 (GDSC2:1598),VE-822 (GDSC2:1613),WZ4003 (GDSC2:1614),AZD5582 (GDSC2:1617),GSK2606414 (GDSC2:1618),PCI-34051 (GDSC2:1621),wnt-c59 (GDSC2:1622),I-BET-762 (GDSC2:1624),apabetalone (GDSC2:1625),OTX015 (GDSC2:1626),ML323 (GDSC2:1629),GS-9973 (GDSC2:1630),PRT062607 (GDSC2:1631),AGI-6780 (GDSC2:1634),AZD4547 (GDSC2:1786),ibrutinib (GDSC2:1799),Acetalax (GDSC2:1804),oxaliplatin (GDSC2:1806),carmustine (GDSC2:1807),topotecan (GDSC2:1808),teniposide (GDSC2:1809),mitoxantrone (GDSC2:1810),dactinomycin (GDSC2:1811),fludarabine (GDSC2:1813),nelarabine (GDSC2:1814),fulvestrant (GDSC2:1816),vincristine (GDSC2:1818),docetaxel (GDSC2:1819),podophyllotoxin (GDSC2:1825),Dihydrorotenone (GDSC2:1827),Elephantin (GDSC2:1835),Sinularin (GDSC2:1838),Sabutoclax (GDSC2:1849),OF-1 (GDSC2:1853),KRAS (G12C) Inhibitor-12 (GDSC2:1855),BDP-00009066 (GDSC2:1866),buparlisib (GDSC2:1873),BVD-523 (GDSC2:1908),venetoclax (GDSC2:1909),ABT-737 (GDSC2:1910),dactinomycin (GDSC2:1911),GSK2110183 (GDSC2:1912),AZD3759 (GDSC2:1915),AZD5363 (GDSC2:1916),AZD6738 (GDSC2:1917),AZD8186 (GDSC2:1918),osimertinib (GDSC2:1919),cediranib (GDSC2:1922),GDC-0068 (GDSC2:1924),GDC-0810 (GDSC2:1925),GNE-317 (GDSC2:1926),I-BRD9 (GDSC2:1928),Telomerase Inhibitor IX (GDSC2:1930),MIRA-1 (GDSC2:1931),NVP-ADW742 (GDSC2:1932),P22077 (GDSC2:1933),savolitinib (GDSC2:1936),UMI-77 (GDSC2:1939),WIKI4 (GDSC2:1940),YM-155 (GDSC2:1941),WEHI-539 (GDSC2:1997),BPD-00008900 (GDSC2:1998),foretinib (GDSC2:2040),BIBR-1532 (GDSC2:2043),Pyridostatin (GDSC2:2044),AMG-319 (GDSC2:2045),MK-8776 (GDSC2:2046),BVD-523 (GDSC2:2047),vinorelbine (GDSC2:2048),VX-11e (GDSC2:2096),uprosertib (GDSC2:2106),AZ6102 (GDSC2:2109),GSK591 (GDSC2:2110),VE-821 (GDSC2:2111),AZD6482 (GDSC2:2169),AT13148 (GDSC2:2170),BMS-754807 (GDSC2:2171),JQ1-(+) (GDSC2:2172),Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39,Column40,Column41,Column42,Column43,Column44,Column45,Column46,Column47,Column48,Column49,Column50,Column51,Column52,Column53,Column54,Column55,Column56,Column57,Column58,Column59,Column60,Column61,Column62,Column63,Column64,Column65,Column66,Column67,Column68,Column69,Column70,Column71,Column72,Column73,Column74,Column75,Column76,Column77,Column78,Column79,Column80,Column81,Column82,Column83,Column84,Column85,Column86,Column87,Column88,Column89,Column90,Column91,Column92,Column93,Column94,Column95,Column96,Column97,Column98,Column99,Column100,Column101,Column102,Column103,Column104,Column105,Column106,Column107,Column108,Column109,Column110,Column111,Column112,Column113,Column114,Column115,Column116,Column117,Column118,Column119,Column120,Column121,Column122,Column123,Column124,Column125,Column126,Column127,Column128,Column129,Column130,Column131,Column132,Column133,Column134,Column135,Column136,Column137,Column138,Column139,Column140,Column141,Column142,Column143,Column144,Column145,Column146,Column147,Column148,Column149,Column150,Column151,Column152,Column153,Column154,Column155,Column156,Column157,Column158,Column159
ACH-000621,MDAMB157,Breast,Breast Ductal Carcinoma,ERneg HER2neg,Basal B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.009187538,,,,,,0.470755368,,6.400145174,,,,,,-4.630467581,,0.377390807,,,,,,,,,,,,,,,,,,0.252922015,,,,,,,,,,,,,,,,,,2.017705798,2.727101583,,,,,,,,-0.991939389,,,1.175067788,,,,,,,,,,,,,,,,,,,,,,0.423312948,,2.117634253,,,10.0283512,,3.219194436,,-0.402948328,,2.990508053,4.239293074,,,,,,,0.16085738,,,2.954772005,,,,,11.37911789,,,-5.9898006,,,,,,,1.380309374,,,2.680742355,,,,4.289395109,,2.128656578,,,,3.197652589,,,,,-1.426975419,,,,,,,,,,,3.15240985,,,-2.768481496,,,0.517901949,-0.073311206,1.120337209,,1.755026313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.685917372,,,,,,,,,,,,,,,3.261989835,1.445402487,,-3.978803902,,,,3.409979289,3.371583846,,2.866153023,,1.125891897,,,,3.059101263,2.049898962,,,3.696800507,,,,7.611701131,,,,,-2.065447139,4.299448237,,-1.719585034,-4.086766892,,-0.28566343,5.241764302,-0.173735775,,-7.443563553,,,,1.780609531,,,,,,3.189042095,,,,,,,,,,,,,,,,,,,,,,
ACH-000759,MDAMB175VII,Breast,Breast Ductal Carcinoma,ERpos HER2neg,HER2 Amp,,,,,,,,,-1.010819854,,2.225865392,,2.138684175,,,,,,,,,,,,-5.224162722,,,,,-4.478680944,,,1.590068074,,,,,,,,,,,,-1.827171495,,-4.017063626,-1.080502773,,,,,,2.116554981,,,,,,,,,,,,,-0.314147878,,,,0.15943148,,,,,,,,,,,,,,,,,,,,,,,,,,2.171936197,,,,,-1.273995389,,,,,,,,,2.738315815,,1.715230947,,,,,,,,,,,,,,,1.6178032,,4.659516596,1.255476688,,,,,,,1.637154124,,,,3.813647365,,,,,,,-2.333706968,,,,,,,,,,,,,-0.159687703,3.953231437,,,,,,0.192316985,,,,,,,,1.643150369,3.077022805,,,,,,,3.639658021,,,-1.772541896,,,-1.247625405,-0.284072956,1.782889948,,2.449859945,,,,-5.345902676,-5.938138601,,,,,,,,,,4.182864918,,,,,4.271894177,,,,,-1.26012396,4.153089964,,,,,,,,2.016200233,,,,,,,,,,,3.342938344,4.225107887,,,,3.396406328,,-3.621388535,3.926726204,,-0.469405839,,-0.357485083,,,,2.416640794,,-0.998968315,,,,,,6.819564285,,,,,,,,,,,1.478280564,,1.057630651,,,,,,2.149032462,,,,,,3.187911587,,,,,,,,,,,,,,,,,,,,,,
ACH-000768,MDAMB231,Breast,Breast Carcinoma,ERneg HER2neg,Basal B,,,-3.792274639,,,,,,,,2.568026986,,0.644891958,3.03173237,,,,,,,,,0.109907019,,,,,,-5.098374057,,,,,,,,,,,,6.448861953,,,,,,-2.019973132,,,,,,,,,,,,,,,,,,,,-2.415049947,,,,,2.100824595,,,,,,,,,,,,,0.6908754,1.178082312,,,,,3.018313936,,,,3.387965571,-5.063522213,2.58281958,,-1.308714659,,,,,,,,,,,,3.195745526,1.971744295,,,,,,,0.49008904,,1.003582629,,,9.599004723,,2.166523478,,0.297398585,,4.621701816,,,,,,,-8.130876245,0.44800055,,,,-0.185323868,,,-3.631204067,10.41183984,,,-3.615093695,,,3.83041551,2.942259436,,,,,,0.634067002,,,,,,2.039737603,,,,1.841749502,,,5.288756627,,-0.54015916,,,,2.973632415,,,,,,,2.406041902,,,,,,-0.722705104,-0.171284864,,,2.31111668,,,1.584765776,,,,,,,,,,,,,,,3.316801927,,,,,,,,,,,3.249508135,,,,,,,,,,,3.288734139,,,,,3.695638382,4.127874442,,,,,3.812592624,2.691783572,,,2.309072641,3.949578398,1.188817141,,,,,2.575985859,,,,,,,6.510498448,,,,,,,,,,-0.086312096,-0.010272033,4.177708961,1.216803092,,,,,,1.577498854,,,,,,2.761005006,,,,,,,,,,,,,,,,,,,,,,
ACH-001358,MDAMB330,Breast,Breast Carcinoma,,,,,,,,,,,,-2.909835803,0.650311671,,,,,,,,,,,,0.882022472,,,,,,,,,,,,,,,,,,,,,,0.784743221,,-4.047674827,,-0.137733789,,,,,,,,,,,,,,,,,,,,2.107239965,,-1.697248411,,,,,,,,,,,,,,,2.328263539,,,,,,,,-1.175698275,,,0.386728171,,,,,,,,,,,,,,3.513570605,,1.614898862,,,,,,0.31988941,,1.890615659,-1.489834609,0.23393846,11.89797311,,3.314286419,,0.384322312,0.843208715,2.982995209,1.081931837,,,,,,-7.631115649,1.631463247,,,,5.040366305,,,-4.966496008,11.47318,,,-3.417147068,,,3.944026195,2.135983303,,,2.50293935,,,-0.422367119,,,1.76250824,,,,,,,0.754345535,,,4.991183638,,-1.415452838,,,,3.320909674,,,,,,,1.498865337,,,-3.440669682,,,-1.113381939,-0.107875476,0.108181401,,1.685225803,,,,,-5.013199355,,,,,,,,,,,,,,,,,,,,,4.177286189,,,,,,,,0.356327506,,,,,,,,,,,3.63951453,3.462465414,,-4.887794519,,4.01723917,3.279562788,3.234769666,,,-1.456130698,,-0.163479236,,,,2.783915202,1.642822711,-0.35284985,,,,,,5.942500115,,,,,,3.753158127,,-4.972672798,-5.672827888,,,4.915371598,-1.205847525,,,,,,1.278089199,,,,,,2.205755593,,4.286345383,,,,3.986121076,,,,,,,,,,,,,,,,
ACH-000934,MDAMB361,Breast,Breast Carcinoma,ERpos HER2pos,HER2 Amp,,10.89091906,-9.04975755,,,-8.157984536,,,,,1.536604154,,,,,,,,,,,,-0.512303071,,-5.094612792,,,,-5.01751679,,,,,,,,,,,,,,,,-0.140580011,,-2.279550998,-0.322636639,-0.207340782,,,,,,,,,,,,,,,,,,-0.956946939,,,,,,,,,,,,,,,,1.683766147,,2.83085347,2.110282973,,,,,,,,-1.151235033,,,0.768777637,,,,,,,-6.224252267,,,,,,,,,0.757760979,,,,,2.204039738,-0.462364387,,,-1.192889065,-0.914294151,11.27749766,,3.157381809,,0.397967677,-0.423252602,4.221646512,1.298619988,,,,,,-7.2069103,0.310142624,,,,,,,-5.756564998,,,,-5.547796401,,,,1.627151773,,,1.34437582,,,,,,0.952976657,4.190055056,,,,,,,,,,,,,,,3.145034343,,,,,,,1.175468431,,,-0.929735248,,,-1.740807393,-1.852664901,-0.381388833,,0.910463782,,,,,-7.101590471,,,,,,,,,,,,,,,,,,,,,1.87848741,,,,,,,,-2.992452382,,,-2.611309492,,,2.697610993,,,,,3.316461717,,,,,,3.811231048,2.463611084,3.92775844,,,2.761831274,-1.474692175,,,,3.300621661,2.169800446,-2.214872052,,,,,,7.620732692,,,,,,,,-2.136056753,-5.223545301,,0.010402187,,0.182512207,,,,,,1.487665655,,,,,,3.166258776,,,,,,,,,,,,,,,,,,,,,,
ACH-000876,MDAMB415,Breast,Breast Carcinoma,ERpos HER2neg,HER2 Amp,,10.01386942,-5.75197169,,,-7.00150571,,,,,3.123003865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.487301362,,,,,,,,,2.252411867,,,,,,,,,,,,,,,2.137092128,,-0.643557569,,,,,,,,,,,,,,,3.173223575,,,,,,,,,,,-0.059258446,,,,,,,-6.189397521,,,,,,,,,,,,,,-1.308365433,0.699803295,,,,,,,3.8870757,,0.255065494,,,,,,,,,,1.656197907,,,,,,,,11.45588008,,,-2.411719713,,,,3.395522856,,,,,,,,,1.047347769,,,3.219879904,,,,,,,,,,,,,3.286548473,,,,,,,,,,-3.450274548,,,,,,,3.641402478,,,,,,,,,,,,,,,,2.113019315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.404806264,3.543823961,,,,3.477914213,4.051108248,3.25664952,,,0.480206782,,0.978813193,,,,2.904477745,3.316164461,-0.167911004,,,,,,7.712812266,,,,,,,,,,,3.012924713,,0.614480557,,,,,,2.378211727,,,,,,2.814830261,,,,,,,,,,,,,,,,,,,,,,
ACH-000573,MDAMB436,Breast,Breast Carcinoma,ERneg HER2neg,Basal B,,,,2.821555714,,,,,,,2.13001598,,,,,,,,,,,,,,-2.922712172,,,,-5.996123352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.079381685,,,,,,,,,,,,,,,,,,1.833908977,1.673698806,,,,,,,,,,,1.84251485,,,,,,5.227902332,,,-4.615607054,,,,,,,,,,,,,-0.204718263,,,,,11.11027373,,3.942233208,,1.077594836,,3.195376237,0.614291864,,,,,,-7.451092074,0.687502359,,,,,,,,11.81423463,,,-1.099914804,,,,3.657299716,,,,,,,,,3.006442796,,,,,,,3.213844256,,,4.818451636,,,,,,3.328465739,,,,,,,,,,-4.575833975,,,,,,,3.025704332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.750446298,1.516901711,,,,,3.746086631,3.082011883,,,2.820828223,4.243631201,1.630645292,,,,,2.816805232,0.98125878,,,,,,6.282081491,,,,,,,,,,,,4.994853062,1.279743353,,,,,,2.758399272,,,,,,4.084985793,,,,,,,,,,,,,,,,,,,,,,
ACH-000910,MDAMB453,Breast,Breast Carcinoma,ERneg HER2neg,HER2 Amp,,,,,,,,,,,1.149227749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.469572504,,3.089596136,,,,,,,0.743777015,,,,-1.909571254,,,,,,,,,,,,,,,,2.676523209,,2.762905847,2.516377601,,,,,,,,,,,0.763391064,,,,,,,,,,,,,,3.19767158,,0.679028045,,,,,,,,,-0.449911317,,,,3.805468361,,1.562410982,,,,,,3.91933874,,,,,,,,,,,-2.808269491,8.530019193,,,-4.235194839,,,3.749082861,,,,,-4.571200586,,,,,-0.380616678,1.621571003,,,,,,1.455567024,,,3.53966296,,-2.297003399,,,,2.762506447,,,,,,,-0.063310233,4.151534213,,,,,-3.631790528,-3.51044499,-3.146271895,2.0157913,-0.935248023,,,,3.719470768,-7.06752115,,,,,,,,,4.204520021,4.171990192,3.251832136,,,,-1.747882545,,,,,-1.425906918,2.788754499,4.207051896,,3.21002306,,,2.129185479,,-3.913035366,,,-4.269251572,,,-0.942250713,,,,,2.800148467,3.51140531,,4.192292471,,3.934729623,2.240929484,2.57192686,4.235575885,,,3.100131556,-2.512818211,,,,3.715301397,1.738054234,-2.15022463,,2.689979036,,,,6.31838517,,,,,,,,-4.122026636,-6.970957799,,-1.361064134,3.357701561,-0.949846626,,,,2.266610525,,2.096904112,,,,,,2.359560615,,,,,4.079748071,3.750081528,,,,,,,,,,,,,,,,
ACH-000849,MDAMB468,Breast,Breast Carcinoma,ERneg HER2neg,Basal A,,,,,,-6.441004091,,,,,2.565007874,,,2.758411051,,,,,,,0.324071946,,-0.134237021,,,,,,-9.055220978,,,,0.998240694,,,,,,,,6.054966213,,,,,,,,,,,,,,,,,,,,,,,,-0.001721196,,-2.352782633,,1.075769249,,-3.696539368,,,,,,,,,,,4.057276096,1.480123208,,1.39454338,1.944919162,,,,,,,,-2.990194474,1.341530061,-5.513704282,-0.622242706,,,,,,3.846755219,-7.464832361,,-6.98638309,,,,,2.500430312,,,,-1.942127241,,,,-0.506983967,,,-0.306241694,,,,3.760385688,,0.0949869,,4.112814855,1.122916497,,,,,,-7.881541827,0.25384325,0.408835492,,,,,,-4.760480175,6.993770807,,,-1.24112899,-8.404009071,,3.85282439,,,,,-7.254200537,,-0.09754112,4.189979857,-0.126936677,0.92416173,4.300495559,1.590550967,-5.536124861,,,,2.545486643,,,3.528592103,,-1.774551024,,,,2.677981725,,,,,,,2.840264063,,,,4.134420182,,1.953714823,,,,2.600960188,,,2.341018615,,-4.382146504,,3.104432473,,,,,,,4.121874294,4.257978092,1.247571301,,,,-0.161734203,,,,1.112151876,1.320219824,4.273439352,2.841698366,4.216475571,,0.506985131,,,,-2.956566644,,,-2.204451178,,3.313482715,0.730989507,,,,,1.89808841,1.593147789,,,,2.788963041,2.145646469,1.344534108,1.751830109,,,2.644490772,-0.762161882,,,,2.409807803,1.295592791,-0.581272995,,2.153608689,,,,6.681469203,,,,-4.287519501,-2.350430605,3.09221842,,-1.430850736,-3.41681513,,-0.144741564,2.266082328,-1.627767899,,,-8.984706869,1.891883417,,1.668287396,,,,,,2.123007835,,,,,,4.089174428,,,,,,,,,,,,,,,,
ACH-002163,MRKNU1,Breast,Breast Carcinoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.086993764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.916372028,,,,,,,,1.02839205,,2.937583337,2.588965575,-5.208274302,,,,,,,-3.36482853,-0.607141857,-6.052557066,-1.860684636,,,,,,,-7.69018494,,,,,,,,,,,-1.17119812,,,,-1.163963738,0.816533486,,,,11.0937656,,2.295477864,,-2.959200046,,3.88913619,1.756736485,,,,2.113167505,0.748907885,-3.522146413,-2.991398606,,,,2.340426318,,,-6.921636815,10.16466769,,,-2.035310448,-9.472181535,,3.999395194,,,,2.368224507,,,,,,,,,,,,,,,,5.302500325,,,,,,3.247224813,,,3.128933173,,,,1.807583233,,,,3.514438651,,,,,,2.789820471,,,,,-3.903766079,,1.788739936,,3.714318323,,,,,3.891212261,,,,,,-3.039695752,,,,,0.121416612,,,,,,,,,,,,,,,2.564535874,,,,,2.423694815,0.877192177,,-4.642226219,,1.639150838,2.035303602,1.907614717,1.973171902,,,1.523193066,-0.917406052,4.282926676,,,3.386881805,1.382153506,-2.104875432,,1.08060621,,,,6.414344247,,,,-2.737821056,-3.446892712,3.92576664,3.59031121,-3.297523406,-4.377223644,,-2.195160292,3.51753269,-1.168195597,1.312405739,,-8.246770633,1.238028306,,1.890385484,,,,,,2.323752443,,,,,,,,,,,,,,,,,,,,,,
ACH-002179,OCUBM,Breast,Breast Carcinoma,,,,,,,,,,,,,2.335607362,,,,,,,,,,,,,,,,,,,,,,,,,-10.82376166,,,,,4.167582784,,,,-0.047762445,,-3.165730859,,0.248041324,,,,,0.248358342,,2.532412716,,,-8.321450719,,3.547135668,,,,1.09412797,,-2.8462557,,1.245708151,,,,,-2.825583121,1.539695219,,,1.549088635,,,,3.907559507,0.881451176,,2.124262149,1.460434525,,,,,3.269586769,,,-6.138485667,-2.735780701,-6.533744491,-2.769414995,,,,,0.665187248,3.035890418,-8.562017805,,,,,,2.223450805,2.384914645,,0.358852268,,,,,1.257442368,1.070438238,,2.057613447,,2.200877399,,,2.253967914,,0.723859507,1.083794761,2.748603879,0.100083685,,4.494131578,0.824272144,1.94604521,,-8.235540812,-1.542522788,-0.488178804,,1.642339614,1.569088788,,,-5.389774776,6.604927798,,2.24146761,-5.755049593,-9.356249055,,3.812413086,0.42621017,,,1.008688681,-6.465953542,,-0.973023281,4.177885348,,0.013809078,3.986959445,0.241082702,,,,,-1.376909953,,,3.739812044,,-2.88421958,,,2.500276688,-0.410967413,2.74683095,,2.857970075,,,,0.552235067,,,,3.577376473,,-1.777596989,-2.501570542,-1.360362181,,-0.411654062,,,0.451795505,-3.298013019,-7.534584979,,,,3.678022456,,,,,3.995883717,3.56442504,-0.742441344,4.099886605,3.055788705,3.144975243,-3.526621419,,1.944281303,,1.352984371,-1.208280618,2.310059834,2.876488603,,2.942500512,,,,,-4.586376787,-4.63724257,-2.876947974,-4.285433741,2.695439463,1.298053393,-2.097893726,,,,,2.463670387,0.295765962,,,0.927265552,2.54580795,-1.109257545,-0.801879197,1.541827079,,,1.43904534,-1.706226592,,,,4.310542023,-1.808760485,-1.896639348,,2.450113334,,-0.351107192,,6.358609768,,,,,-2.061269523,3.685942189,,-4.062498732,-5.404476559,,-1.821107416,3.279890857,-0.768100068,-0.868291439,,,3.766311541,,1.772287754,,,,-3.966378983,1.733895459,2.448060783,,,,,3.655627698,3.997344619,1.51519779,,-5.361536948,2.317539078,2.872585115,1.945314913,,-6.798929927,-4.785365528,-6.064806533,0.9691878,2.299514112,-3.158253256,,,
ACH-000147,T47D,Breast,Breast Ductal Carcinoma,ERpos HER2neg,Luminal,,9.36622501,,,,-8.957399155,,,,,2.122530843,,,,,,,,,,,,,,,,,,-4.383183101,,,,,,,,,,,,6.315119461,,,,0.095607216,,-2.706965142,,-1.267773086,,,,,0.834302111,,,,,,,,,,3.138604127,,,-1.348054852,,,,,,,,,,,,,,,4.072223661,,,,2.671928413,,,,,,,,-0.784443227,,,3.055050568,,,,,,,,,,,,,,3.313690639,,0.822976736,,,,,,,,,,2.190600195,,,2.574604883,,-1.048485663,,,,,4.830022996,,,,,0.726588183,,,,,,,,11.7907193,,,-5.090180853,,,,3.354190176,,,,,,,,,-1.638673478,,3.292917272,,,,,0.835757782,,,3.587005805,,,,,,1.53571102,,,3.055375902,,,,1.920591288,,,-2.403376741,4.294419272,,-1.69343846,-2.324007112,-1.129913571,,0.352512597,,,,,-8.873467479,,,,,,,,,4.06774924,4.062486008,,3.937323844,,,,,,,,0.115017358,0.6358726,,,,,,,,,,,,,,,,,,,3.593710333,2.693415798,,,,,4.321807777,3.899026274,,,,,3.140819902,,,,,3.930505232,,,,,,,7.911913708,,,,,,,,-3.930503145,-5.719706819,,,5.099576801,1.300267684,,,,,,1.977780141,,,,,,2.824036338,,,,,,,,,,,,,,,,,,,,,,
ACH-000568,UACC812,Breast,Breast Ductal Carcinoma,ERpos HER2pos,Luminal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.789324946,,,,,,,,,,,,,,3.861323847,,,,,,,,-0.300000101,,,,,,,,,2.344637448,,,,,,,,,,3.905750022,,,,,,,,,,,,,,,,,,,,,,,,0.94533052,4.315445628,,,,,,2.751563462,,,5.306206034,,,,,,3.070665541,,,3.268436289,,,,,,,,,,0.204799741,,1.057789231,,2.818682256,,,,,,,,,,,,,,,4.266843127,,,,,,,,,,,,,,,2.192530727,,,,,,,,,,,,,,,4.253065734,3.473737646,,,,,3.478209267,4.224105961,,,,,,,,,,,,,,,,,6.931640903,,,,,0.728189966,,,-0.771567471,-2.272754545,,2.66349089,,2.22461768,,,,3.087510449,,1.97074925,,,,,,2.958627005,,,,,,,,,,,,,,,,,,,,,,
ACH-000554,UACC893,Breast,Breast Ductal Carcinoma,ERneg HER2pos,HER2 Amp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.788294219,,,,,,,,,,,,,,,,,-0.787260085,,0.678889547,,,,,1.367366292,,,,,,,,,3.063009235,,,,0.545233508,,,,-2.541207814,,,,,,,,,,,,,,2.676171951,3.267265575,,,,,,,,-0.710947468,,,-0.79243197,,,,,-0.809341987,,,,,,,,,3.626533564,,1.109182877,,,,,1.926476331,,,,,,,,,,,,4.891863397,2.322158443,,,,,,,1.807919952,,,,,,,-2.862668901,11.59130593,,,-2.907674939,,,3.978097765,3.935223499,,,,,,1.755029834,,,0.211623654,2.247814836,,,,,,1.357420503,,,5.108811426,,-0.980964731,,,,1.976250177,,,3.1721569,,,,2.6431049,,,-1.283998742,,,,,,,2.533929223,,,,-1.647244481,-6.29439102,,,,,,,,,4.194333933,4.23876837,2.914758836,,,,0.82282658,,,,,0.654568273,,,,,,,,,-3.22955564,,2.141232476,,,,-0.17492639,,,,,2.737908328,2.717099511,,,,2.090741283,1.484182627,0.365196878,,,,3.176992065,-2.174389016,,,,1.599174982,-0.146437937,-2.902886856,,,,,,7.687809588,,,,,-1.510790247,,,-3.074709864,-4.886862177,,-2.066165832,,-0.105379025,,,,,,2.436680576,,,,,,3.111677165,,,,,,,,,,,,,,,,,,,,,,
ACH-002208,YMB1E,Breast,Breast Ductal Carcinoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.91081729,,,,,,,,,,,,,,,,1.027298133,,,,,,,,,,4.491898701,,,,,,2.651134944,,,,,,,,,,-3.242565842,,,,,,,3.258642782,,,,,-5.41090205,,,,,,,,,,4.114875101,,,,,,,,,,,,,,,2.329598999,,,,,,,,,,3.037921434,,,,,3.854423076,3.350058776,,,,,3.882718617,3.655796635,,,1.477565321,,2.266134252,,,,,3.455047647,1.055806202,,,,,,7.217100082,,,,,,,,,-2.292580398,,,,0.919280541,,-1.597628784,,,,1.972793977,,,,,,3.123400004,,4.067604921,,,,,,,,,,,,,,,,,,,,
ACH-000828,ZR7530,Breast,Breast Ductal Carcinoma,ERpos HER2pos,HER2 Amp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.007891975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.087495781,,3.231713281,,2.330841857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
